License Type,License Number,Business County,Business Name,Business Address Line1,Business Address Line2,Business City State Zip,Business Telephone,License Expiration Date,Owner Name,Mailing Address Line1,Mailing Address Line2,Mailing Address City State Zip,Mailing Address County,Owner Telephone,License Subtype,Continuing Education Flag,Longitude,Latitude
Full Service Establishment,645628,HIDALGO,ROSEMARY'S HAIR SALON,1003 LEE STREET,,MISSION TX 78572,9568622929,03/29/2027,ROSEMARY'S HAIR SALON,1003 LEE ST,,MISSION TX 78572-3431,HIDALGO,9568622929,CS,Y,-98.344306,26.221835
Full Service Establishment,645651,PECOS,PAISANO BEAUTY SALON,114 W DICKINSON BLVD,,FORT STOCKTON TX 79735,4322900364,12/31/2026,PAISANO BEAUTY SALON,PO BOX 863,,FORT STOCKTON TX 79735-0863,PECOS,4322900364,CS,Y,-102.87973,30.89371
Full Service Establishment,645771,BURNET,BECKY'S HAIR FASHIONS,138 EAST VAUGHAN STREET,,BERTRAM TX 78605,5123552341,02/26/2027,BECKY'S HAIR FASHIONS,138 E VAUGHAN ST,,BERTRAM TX 78605-4613,BURNET,5123552341,CS,Y,-98.055413,30.742812
Full Service Establishment,645872,GALVESTON,E-CLIPZ HAIR PRODUCTIONS,1022 TREMONT 23RD,,GALVESTON TX 77550,7132043792,02/28/2027,E-CLIPZ HAIR PRODUCTIONS,1022 23RD ST,,GALVESTON TX 77550-4631,GALVESTON,7132043792,CS,Y,-94.791535,29.299317
Full Service Establishment,645899,DALLAS,SELECT STUDIO AND SALON,3526 CEDAR SPRINGS ROAD,,DALLAS TX 75219,2147279879,10/07/2027,SELECT STUDIO AND SALON,3526 CEDAR SPRINGS RD,,DALLAS TX 75219-4947,DALLAS,2147279879,CS,N,-96.806385,32.807549
Full Service Establishment,645925,WEBB,D' ELEGANCE SALON BY LETTY,3815 SANDERS,,LAREDO TX 78041,9562205448,05/10/2026,D' ELEGANCE SALON BY LETTY,3819 SANDERS AVE,,LAREDO TX 78041-4925,WEBB,9562205448,CS,Y,-99.494746,27.531102
Full Service Establishment,646001,HARRIS,HAIR AMBASSADORS,1144 CRENSHAW,,PASADENA TX 77504,2817335002,11/23/2027,HAIR AMBASSADORS,1302 SIGMA ST,,PASADENA TX 77504-3937,HARRIS,2817335002,CS,Y,-95.19131,29.63833
Full Service Establishment,646032,KARNES,HAIR TRENDS,102 SOUTH BROWNE STREET,,KARNES CITY TX 78118,8307803030,06/27/2026,HAIR TRENDS,102 S BROWNE ST,,KARNES CITY TX 78118-3202,KARNES,8307803030,CS,Y,-97.899109,28.884645
Full Service Establishment,646034,HARRIS,V.G. BEAUTY SALON,2707 I 10 FRWY,,BAYTOWN TX 77521,8326222548,03/09/2027,V.G. BEAUTY SALON,2707 EAST FWY,2707 I10 FWY,BAYTOWN TX 77521-1350,HARRIS,8326222548,CS,Y,-95.018798,29.800008
Full Service Establishment,646145,LAMPASAS,TRIMS HAIR CONSULTANTS,408 E THIRD STREET,,LAMPASAS TX 76550,5125568884,05/11/2027,TRIMS HAIR CONSULTANTS,PO BOX 584,,LAMPASAS TX 76550-0032,LAMPASAS,5125568884,CS,Y,-98.178891,31.065519
Full Service Establishment,646201,HARRIS,THE LECHIC HAIR DESIGNS,9434 HWY 6 SOUTH,,HOUSTON TX 77083,2815686868,04/20/2027,THE LECHIC HAIR DESIGNS,9434 HIGHWAY 6 S,,HOUSTON TX 77083-6306,HARRIS,2815686868,CS,Y,-95.644501,29.676122
Full Service Establishment,646203,SMITH,TRANSITIONS HAIR DESIGN,3001 A EAST 5TH,,TYLER TX 75701,9035662182,03/31/2027,TRANSITIONS HAIR DESIGN,3001A E 5TH ST,,TYLER TX 75701-5102,SMITH,9035662182,CS,Y,-95.260198,32.332175
Full Service Establishment,646241,CAMERON,MODERN IMAGES,2305 EAST HARRISON,,HARLINGEN TX 78550,9564256931,08/10/2027,MODERN IMAGES,2305 E HARRISON AVE,,HARLINGEN TX 78550-7315,CAMERON,9564256931,CS,Y,-97.671467,26.191126
Full Service Establishment,646381,EL PASO,HEAVEN'S HAIR DESIGN,4717 HONDO PASS STE H 111,,EL PASO TX 79924,9157578289,07/27/2027,HEAVEN'S HAIR DESIGN,4717 HONDO PASS DR STE H,,EL PASO TX 79904-1474,EL PASO,9157578289,CS,Y,-106.432772,31.870798
Full Service Establishment,646402,HARRIS,TABONG SALON,9857 LONG POINT ROAD,,HOUSTON TX 77055,7139350502,05/02/2027,TABONG SALON,9857 LONG POINT RD,,HOUSTON TX 77055-4107,HARRIS,7139350502,CS,Y,-95.535449,29.79426
Full Service Establishment,646403,FAYETTE,NATURAL LOOKS,1035 MCCORMICK,,FAYETTEVILLE TX 78940,9792496826,05/26/2027,NATURAL LOOKS,1035 MCCORMICK RD,,FAYETTEVILLE TX 78940-5203,FAYETTE,9792496826,CS,Y,-96.79766,30.003179
Full Service Establishment,646469,HARRIS,ORIGINAL CUTS BY AMANDA,8506 IRVINGTON BLVD,,HOUSTON TX 77022,2819615537,04/30/2025,ORIGINAL CUTS BY AMANDA,2926 QUAIL HAWK DR,,HOUSTON TX 77014-2494,HARRIS,2819615537,CS,Y,-95.36131,29.837213
Full Service Establishment,646506,FALLS,L & J'S FAMILY HAIR STYLES,110 N GRESHAM STREET,,MARLIN TX 76661,2548839678,04/30/2027,L & J'S FAMILY HAIR STYLES,110 N GRESHAM ST,,MARLIN TX 76661-2565,FALLS,2548839678,CS,Y,-96.884641,31.3071
Full Service Establishment,646513,LEON,CREATIVE CUTS,END OF HUMPHREY,,BUFFALO TX 75831,9033222003,09/24/2027,CREATIVE CUTS,5523 E US HIGHWAY 79,,BUFFALO TX 75831-6220,LEON,9033222003,CS,Y,-96.067512,31.46462
Full Service Establishment,646537,FORT BEND,UNIQUE HAIR DESIGN,4705 AVENUE H SUITE A,,ROSENBERG TX 77471,8327213389,05/05/2025,UNIQUE HAIR DESIGN,4705 AVENUE H STE A,,ROSENBERG TX 77471-2065,FORT BEND,8327213389,CS,Y,-95.780524,29.567585
Full Service Establishment,646595,LAMAR,K & S HAIR CARE CENTER,6480 B PINE MILL ROAD,,PARIS TX 75460,9037379688,05/01/2027,K & S HAIR CARE CENTER,6480 PINE MILL RD,,RENO TX 75462-6447,LAMAR,9037379688,CS,Y,-95.465107,33.669885
Full Service Establishment,646649,DALLAS,HUMPHREY'S SALON,4000 N. MAC ARTHUR BLVD #112,,IRVING TX 75038,9727171111,07/19/2026,HUMPHREY'S SALON,4000 N MACARTHUR BLVD STE 112,,IRVING TX 75038-6420,DALLAS,9727171111,CS,Y,-96.964199,32.884887
Full Service Establishment,646678,EASTLAND,DANA'S SHEAR EXPRESSIONS,202 W 8TH,,CISCO TX 76437,3258298609,05/31/2027,DANA'S SHEAR EXPRESSIONS,4900 HIGHWAY 183,,CISCO TX 76437-0223,EASTLAND,3258298609,CS,Y,-98.98082,32.387721
Full Service Establishment,646685,CAMERON,WE CARE HAIR,509 SOUTH EXPWY 83 E 2,,HARLINGEN TX 78550,9562999410,01/28/2026,WE CARE HAIR,10827 VISTA NORTE CT,,HOUSTON TX 77076-2523,CAMERON,9562999410,CS,Y,-97.715081,26.184683
Full Service Establishment,646704,MEDINA,MAIN STREET SALON,15868 S FRONT STREET,,LA COSTE TX 78039,8309853433,01/05/2028,MAIN STREET SALON,PO BOX 602,,LA COSTE TX 78039,MEDINA,8309853433,CS,Y,-98.81152,29.31053
Full Service Establishment,646813,LAMB,JO-D.'S SALON,835 LITTLEFIELD DRIVE,,LITTLEFIELD TX 79339,8065448858,06/13/2027,JO-D.'S SALON,P O BOX 894,,LITTLEFIELD TX 79339-3842,LAMB,8065448858,CS,Y,-102.333922,33.918412
Full Service Establishment,646843,WOOD,RUBY'S BEAUTY SHOP,405 W BERMUDA,,QUITMAN TX 75783,9037635194,06/14/2027,RUBY'S BEAUTY SHOP,PO BOX 1001,,QUITMAN TX 75783-1001,WOOD,9037635194,CS,Y,-95.454792,32.79539
Full Service Establishment,646848,HIDALGO,LINDA'S ULTIMATE HAIR DESIGNS,4800 N 10TH SUITE G,,MC ALLEN TX 78504,9566317121,09/20/2027,LINDA'S ULTIMATE HAIR DESIGNS,4800 N 10TH ST STE G,,MCALLEN TX 78504-2874,HIDALGO,9566317121,CS,Y,-98.222273,26.246858
Full Service Establishment,646890,ANGELINA,AUDREY'S BEAUTY SHOP,1207 HARBUCK,,LUFKIN TX 75901,9366343422,07/31/2027,AUDREY'S BEAUTY SHOP,1402 HELEN ST,,LUFKIN TX 75901-6158,ANGELINA,9366343422,CS,Y,-94.710891,31.325693
Full Service Establishment,646914,HIDALGO,LORENAS,7642 E. CURRY RD.,,EDINBURG TX 78542,9563160968,05/27/2026,LORENAS,7642 E CURRY RD,,EDINBURG TX 78542-6522,HIDALGO,9563160968,CS,Y,-98.083056,26.285557
Full Service Establishment,646970,TRAVIS,AMAZ FOR HAIR,1509 OLD WEST 38TH STE 1,,AUSTIN TX 78731,5123025790,02/18/2026,AMAZ FOR HAIR,1509 OLD WEST 38TH ST STE 1,,AUSTIN TX 78731-6328,TRAVIS,5123025790,CS,Y,-97.749696,30.308
Full Service Establishment,647020,HOWARD,JERRI'S,7311 N SERVICE ROAD,,BIG SPRING TX 79720,4326031903,06/30/2027,JERRI'S,7311 N SERVICE RD,,BIG SPRING TX 79720-0632,HOWARD,4326031903,CS,Y,-101.364239,32.277967
Full Service Establishment,647173,STARR,GARCIA'S BEAUTY SALON,208 WEST MAIN,,RIO GRANDE TX 78582,9562565027,07/31/2025,GARCIA'S BEAUTY SALON,208 W MAIN ST,,RIO GRANDE CITY TX 78582-3651,STARR,9562565027,CS,Y,-98.822258,26.379333
Full Service Establishment,647178,BELL,A-1 BEAUTY SHOP,512 N FORT HOOD STREET,,KILLEEN TX 76541,2542891693,10/24/2027,A-1 BEAUTY SHOP,3911 DEL REY,,HARKER HEIGHTS TX 76548-8684,BELL,2542891693,CS,Y,-97.740471,31.126625
Full Service Establishment,647192,CAMERON,MINNIE'S HAIR DESIGN,122 N 77 SUNSHINE STRIP,,HARLINGEN TX 78550,9564236523,07/31/2027,MINNIE'S HAIR DESIGN,122 N 77 SUNSHINE STRIP,,HARLINGEN TX 78550-5752,CAMERON,9564236523,CS,Y,-97.679727,26.193693
Full Service Establishment,647205,WICHITA,TOTAL CARE HAIR & NAIL SALON,609 ROSEWOOD,,WICHITA FALLS TX 76301,9408559488,02/08/2026,TOTAL CARE HAIR & NAIL SALON,1709 CITY VIEW DR,,WICHITA FALLS TX 76306-4601,WICHITA,9408559488,CS,Y,-98.475789,33.913675
Full Service Establishment,647208,LAVACA,DIANA'S CUT AND STYLE,"1322 4TH, FROM 95, EAST ON","HILLTOP, RIGHT ON PANNEWITZ",SHINER TX 77984,3615942507,07/31/2027,DIANA'S CUT AND STYLE,1320 EAST 4TH STREET,,SHINER TX 77984-5730,LAVACA,3615942507,CS,Y,-97.172883,29.43083
Full Service Establishment,647337,ANGELINA,JUST HAIR,328 CAMPUS DR,,ZAVALLA TX 75980,9368978358,11/28/2027,JUST HAIR,242 PARKER ST,,ZAVALLA TX 75980-3636,ANGELINA,9368978358,CS,Y,-94.41907,31.16146
Full Service Establishment,647338,HARRIS,TEASE ME PLEASE ME HAIR,1400 N PRUETT,,BAYTOWN TX 77520,2814228672,04/30/2028,TEASE ME PLEASE ME HAIR,1400 N PRUETT ST,,BAYTOWN TX 77520-2820,HARRIS,2814228672,CS,Y,-94.971696,29.743463
Full Service Establishment,647407,VAN ZANDT,TAMMY'S KWIK KUTS,9 MILES HWY 19 SOUTH,,CANTON TX 75103,9034794002,07/31/2027,TAMMY'S KWIK KUTS,26230 STATE HIGHWAY 19 N,,ATHENS TX 75752-3758,VAN ZANDT,9034794002,CS,Y,-95.861256,32.556266
Full Service Establishment,647416,DUVAL,ESTELLA'S BEAUTY BOUTIQUE,405 W SHAEFFER,,SAN DIEGO TX 78384,3617017333,07/31/2027,ESTELLA'S BEAUTY BOUTIQUE,405 W SHAEFFER ST,,SAN DIEGO TX 78384-2435,DUVAL,3617017333,CS,Y,-98.241356,27.769101
Full Service Establishment,647535,HARRIS,DONJOSEPH'S HAIR & NAILS CO.,5200 SPRUCE STE G,,BELLAIRE TX 77401,7136677885,08/31/2027,DONJOSEPH'S HAIR & NAILS CO.,5200 SPRUCE ST STE G,,BELLAIRE TX 77401-3311,HARRIS,7136677885,CS,Y,-95.470552,29.708128
Full Service Establishment,647577,MONTGOMERY,FAMILY HAIR DESIGN,27150 GLENLOCH DRIVE,,THE WOODLANDS TX 77381,2813633315,08/31/2025,FAMILY HAIR DESIGN,27150 GLEN LOCH DR,,THE WOODLANDS TX 77381-2958,MONTGOMERY,2813633315,CS,Y,-95.459602,30.177161
Full Service Establishment,647608,WHARTON,HAIR ENTERPRISES,1406 N MECHANIC SUITE D,,EL CAMPO TX 77437,9795437757,08/31/2027,HAIR ENTERPRISES,1406 N MECHANIC ST STE D,,EL CAMPO TX 77437-2657,WHARTON,9795437757,CS,Y,-96.278606,29.208232
Full Service Establishment,647643,LIBERTY,CUSTOM CUTS,2301 N CLEVELAND,,DAYTON TX 77535,9362583994,03/27/2027,CUSTOM CUTS,PO BOX 963,,DAYTON TX 77535,LIBERTY,9362583994,CS,Y,-94.89983,30.05918
Full Service Establishment,647661,MARION,CUTTERS COTTAGE,598 FM 728,HWY.49 WEST TR FM 728 ON RT.,JEFFERSON TX 75657,9036657109,09/24/2027,CUTTERS COTTAGE,598 FM 728,,JEFFERSON TX 75657-6685,MARION,9036657109,CS,Y,-94.383116,32.778184
Full Service Establishment,647712,WINKLER,DISTINCTIVE HAIR,110 N POPLAR,,KERMIT TX 79745,4322082296,09/14/2027,DISTINCTIVE HAIR,110 N POPLAR ST,,KERMIT TX 79745-3026,WINKLER,4322082296,CS,Y,-103.093619,31.858156
Full Service Establishment,647746,STARR,IN STYLE,110 EAST MAIN STREET,,RIO GRANDE TX 78582,9564870567,09/30/2027,IN STYLE,110 E MAIN ST,,RIO GRANDE CITY TX 78582-4443,STARR,9564870567,CS,Y,-98.819743,26.378739
Full Service Establishment,647748,COLLIN,THE MAGNOLIA HAIR SALON,CR 825 OFF 78 MORGAN ROAD,8341 MORGAN ROAD,BLUE RIDGE TX 75424,2147334203,01/23/2027,THE MAGNOLIA HAIR SALON,8341 MORGAN RD,,BLUE RIDGE TX 75424-4540,COLLIN,2147334203,CS,Y,-96.400874,33.297813
Full Service Establishment,647809,BEXAR,ULTIMATE CUTS,3901 S PRESA ST STE 1,,SAN ANTONIO TX 78210,2105336575,10/18/2026,ULTIMATE CUTS,5214 FOXCROSS DR,,SAN ANTONIO TX 78219-2021,BEXAR,2105336575,CS,Y,-98.478965,29.384915
Full Service Establishment,647812,BEXAR,LISSET BEAUTY SALON,955 PLEASANTON ROAD 104,,SAN ANTONIO TX 78214,2108499569,07/16/2027,LISSET BEAUTY SALON,7714 KENNEDY HL APT 8202,,SAN ANTONIO TX 78235-4426,BEXAR,2108499569,CS,Y,-98.50462,29.374824
Full Service Establishment,647822,KERR,SCISSOR HANDS HAIR DESIGN,2210 BANDERA HWY STE E-1,,KERRVILLE TX 78028,8303770270,02/14/2026,SCISSOR HANDS HAIR DESIGN,2210 BANDERA HWY UNIT F,,KERRVILLE TX 78028-6610,KERR,8303770270,CS,Y,-99.125679,30.012663
Full Service Establishment,647866,HARRIS,MARYERIT'S BEAUTY SALON,4800 WEST 34TH ST STE C 18B,,HOUSTON TX 77092,7138020414,04/12/2026,MARYERIT'S BEAUTY SALON,,,,HARRIS,7138020414,CS,Y,-95.46084,29.81994
Full Service Establishment,647974,BEXAR,S.A. HAIR & NAIL COMPANY,15725 SAN PEDRO,,SAN ANTONIO TX 78232,2104226362,07/24/2026,S.A. HAIR & NAIL COMPANY,15725 SAN PEDRO AVE,,SAN ANTONIO TX 78232-3726,BEXAR,2104226362,CS,Y,-98.47661,29.585425
Full Service Establishment,647994,NUECES,ANTHONY'S,817 EVERHART,,CORPUS CHRISTI TX 78411,3619949401,10/12/2026,ANTHONY'S,817 EVERHART RD,,CORPUS CHRISTI TX 78411-1907,NUECES,3619949401,CS,Y,-97.377083,27.725517
Full Service Establishment,648097,SHELBY,SHEAR PERFECTION,183 HWY 96 N,,CENTER TX 75935,9365987222,10/31/2027,SHEAR PERFECTION,2398 FM 3082,,JOAQUIN TX 75954-4398,SHELBY,9365987222,CS,Y,-94.199671,31.81974
Full Service Establishment,648119,TRAVIS,S & R HAIR DESIGNS,5903 WELLINGTON DRIVE,,AUSTIN TX 78723,5129331833,02/15/2028,S & R HAIR DESIGNS,5903 WELLINGTON DR,,AUSTIN TX 78723-3252,TRAVIS,5129331833,CS,Y,-97.68786,30.31214
Full Service Establishment,648195,COOKE,PAULA'S KRAZY KOMB,2000 E HWY 82,,GAINESVILLE TX 76240,9407367674,01/25/2026,PAULA'S KRAZY KOMB,1926 ARKANSAS ST,,GAINESVILLE TX 76240-2407,COOKE,9407367674,CS,Y,-97.124475,33.642175
Full Service Establishment,648199,HARRIS,HIGH PERFORMANCE HAIR STUDIO,6832 RANCHESTER,,HOUSTON TX 77036,7139814223,12/30/2027,HIGH PERFORMANCE HAIR STUDIO,6832 RANCHESTER DR,,HOUSTON TX 77036-4516,HARRIS,7139814223,CS,Y,-95.546175,29.705834
Full Service Establishment,648223,GREGG,HEADS FIRST,410 SOUTH WHITE OAK RD,,WHITE OAK TX 75693,9032976139,10/31/2027,HEADS FIRST,410 S WHITE OAK RD,,WHITE OAK TX 75693-1524,GREGG,9032976139,CS,Y,-94.861085,32.526597
Full Service Establishment,648297,JEFFERSON,THE PERFECT LOOK,2600 GULFWAY DRIVE,,PORT ARTHUR TX 77640,4095402571,06/26/2027,THE PERFECT LOOK,4225 EVERGLADES AVE,,PORT ARTHUR TX 77642-5642,JEFFERSON,4095402571,CS,Y,-93.930683,29.896444
Full Service Establishment,648307,LUBBOCK,TRUE ELLEN'S BEAUTY BOX,2517 45TH STREET,,LUBBOCK TX 79413,8067962675,11/30/2027,TRUE ELLEN'S BEAUTY BOX,2517 45TH ST,,LUBBOCK TX 79413-3629,LUBBOCK,8067962675,CS,Y,-101.872375,33.553145
Full Service Establishment,648335,TRAVIS,HEAD LINES,3720 FAR WEST BLVD 108,,AUSTIN TX 78731,5123462821,03/09/2026,HEAD LINES,3720 FAR WEST BLVD STE 108,,AUSTIN TX 78731-3025,TRAVIS,5123462821,CS,N,-97.757047,30.355666
Full Service Establishment,648396,HIDALGO,LUPITA'S BEAUTY AND NAIL SALON,1013 PECAN BLVD STE A,,MC ALLEN TX 78501,9566826768,11/30/2027,LUPITA'S BEAUTY AND NAIL SALON,PO BOX 1323,,PHARR TX 78577-1623,HIDALGO,9566826768,CS,Y,-98.228399,26.217718
Full Service Establishment,648399,EL PASO,THE WILD HAIR,2000 LEE TREVINO STE K,,EL PASO TX 79936,9155937171,06/17/2027,THE WILD HAIR,2000 N LEE TREVINO DR STE K,,EL PASO TX 79936-3418,EL PASO,9155937171,CS,Y,-106.31884,31.770861
Full Service Establishment,648404,HARRIS,AISHA'S BEAUTY SALON,11246 S WILCREST STE 100,,HOUSTON TX 77099,2814954910,11/30/2027,AISHA'S BEAUTY SALON,3307 HIGHWAY 6,,SUGAR LAND TX 77478-4405,HARRIS,2814954910,CS,Y,-95.57134,29.65803
Full Service Establishment,648459,ARCHER,KAREN'S HAIR DESIGNS,1749 FM 2581,,WINDTHORST TX 76389-4621,9408672782,05/03/2026,KAREN'S HAIR DESIGNS,1749 FM 2581,,WINDTHORST TX 76389-4621,ARCHER,9408672782,CS,Y,-98.469658,33.537261
Full Service Establishment,648533,DALLAS,ZULEMA'S BEAUTY SALON,1662 SMALL STREET,,GRAND PRAIRIE TX 75050,2148033442,01/17/2028,ZULEMA'S BEAUTY SALON,601 COUNTRY LN,,GRAND PRAIRIE TX 75052-6322,DALLAS,2148033442,CS,Y,-96.98144,32.74888
Full Service Establishment,648540,BELL,SUPERCUTS TX 881,3056 S 31ST STREET,,TEMPLE TX 76501,5124319133,02/10/2028,SUPERCUTS TX 881,8108 MESA DR STE A100,,AUSTIN TX 78759-8667,BELL,5124319133,CS,Y,-97.371109,31.071017
Full Service Establishment,648573,DALLAS,SOPHISTICUTS,2315 W AIRPORT FWY STE 145,,IRVING TX 75062,9723130979,12/31/2025,SOPHISTICUTS,3520 TEXAS TRL,,HURST TX 76054-6004,DALLAS,9723130979,CS,Y,-96.971939,32.837603
Full Service Establishment,648576,LEE,LORI'S BEAUTY SHOP,517 EAST INDEPENDENCE,,GIDDINGS TX 78942,9795429616,12/31/2027,LORI'S BEAUTY SHOP,517 E INDEPENDENCE ST,,GIDDINGS TX 78942-2017,LEE,9795429616,CS,Y,-96.9314,30.18864
Full Service Establishment,648638,ROCKWALL,DAVIS HAIR DESIGN INC,402 S GOLIAD,,ROCKWALL TX 75087,9727713107,12/31/2027,DAVIS HAIR DESIGN INC,402 S GOLIAD ST,,ROCKWALL TX 75087-3736,ROCKWALL,9727713107,CS,Y,-96.4608,32.92779
Full Service Establishment,648647,KLEBERG,SALOMON'S DESIGN HAIR STUDIO,912 E CEASAR & 14TH,,KINGSVILLE TX 78363,3615922125,03/28/2027,SALOMON'S DESIGN HAIR STUDIO,508 W 3RD ST,,BISHOP TX 78343-2135,KLEBERG,3615922125,CS,Y,-97.867626,27.515586
Full Service Establishment,648678,BRAZOS,MAGIC TOUCH,3803-A S TEXAS AVENUE,,BRYAN TX 77802,9798462955,01/19/2028,MAGIC TOUCH,3803A S TEXAS AVE,,BRYAN TX 77802-3713,BRAZOS,9798462955,CS,Y,-96.34564,30.637403
Full Service Establishment,648728,COMAL,OLGA'S HAIR STUDIO,1310 POTTHAST,,NEW BRAUNFELS TX 78130,8303102727,09/23/2026,OLGA'S HAIR STUDIO,1310 POTTHAST DR,,NEW BRAUNFELS TX 78130-8991,COMAL,8303102727,CS,Y,-98.0715,29.67727
Full Service Establishment,648764,TOM GREEN,BAPTIST MEMORIALS SALON #2,903 N MAIN,,SAN ANGELO TX 76903,3256557391,10/31/2026,BAPTIST MEMORIALS SALON #2,PO BOX 5661,,SAN ANGELO TX 76902-5661,TOM GREEN,3256557391,CS,Y,-100.432509,31.47908
Full Service Establishment,648881,RED RIVER,KIM'S KUTTIN KORAL,CORNER OF 271 AND MAIN STREET,,BOGATA TX 75417,9036325834,09/16/2027,KIM'S KUTTIN KORAL,PO BOX 143,,BOGATA TX 75417-0143,RED RIVER,9036325834,CS,Y,-95.215185,33.470496
Full Service Establishment,648885,HARRIS,BJ'S SALON,4404 TERRY STREET,,HOUSTON TX 77009,8336433750,01/31/2028,BJ'S SALON,4404 TERRY ST,,HOUSTON TX 77009-3444,HARRIS,8336433750,CS,Y,-95.35315,29.800261
Full Service Establishment,648897,MIDLAND,SOPHISTI CUTS,3328 W ILLINOIS,,MIDLAND TX 79703,4326892888,09/03/2026,SOPHISTI CUTS,3328 W ILLINOIS AVE,,MIDLAND TX 79703-6239,MIDLAND,4326892888,CS,Y,-102.118123,31.991549
Full Service Establishment,649001,DALLAS,DON'S HAIR SALON,5542 S HAMPTON ROAD,,DALLAS TX 75232,2143394184,11/26/2024,DON'S HAIR SALON,5542 S HAMPTON RD,,DALLAS TX 75232-2202,DALLAS,2143394184,CS,Y,-96.856154,32.679432
Full Service Establishment,649031,PALO PINTO,KELLY & COMPANY,2403 NORTH OAK AVENUE,,MINERAL WELLS TX 76067,9403281326,02/28/2028,KELLY & COMPANY,2403 N OAK AVE,,MINERAL WELLS TX 76067-2956,PALO PINTO,9403281326,CS,Y,-98.11366,32.82587
Full Service Establishment,649044,POLK,RUTH'S HAIRCARE,1737 TOM CUMMINGS,,LIVINGSTON TX 77351,9363277414,03/29/2028,RUTH'S HAIRCARE,1737 TOM CUMMINGS RD,,LIVINGSTON TX 77351-1466,POLK,9363277414,CS,Y,-94.87182,30.688154
Full Service Establishment,649067,DIMMIT,EXCLUSIVELY EDWARD'S,101 EAST AVE HWY 83,,CARRIZO SPRINGS TX 78834,8308769070,03/18/2027,EXCLUSIVELY EDWARD'S,101 EAST AVE,,CARRIZO SPRINGS TX 78834-1908,DIMMIT,8308769070,CS,Y,-99.85285,28.53098
Full Service Establishment,649082,HALE,GLAMOURS BEAUTY SHOP,1500 QUINCY STREET,,PLAINVIEW TX 79072,8062928235,03/05/2028,GLAMOURS BEAUTY SHOP,1500 QUINCY ST,,PLAINVIEW TX 79072-5004,HALE,8062928235,CS,Y,-101.724289,34.197171
Full Service Establishment,649094,MCLENNAN,KATHY'S BEAUTY SALON,708 HUBERT STREET,,WACO TX 76704,2547142117,07/19/2026,KATHY'S BEAUTY SALON,1319 STEPHANIE,,BELLMEAD TX 76705-7512,MCLENNAN,2547142117,CS,Y,-97.124996,31.575834
Full Service Establishment,649122,ATASCOSA,CURL UP WITH A GOOD LOOK,2283 HWY 97 EAST,,PLEASANTON TX 78064,8302009811,11/04/2026,CURL UP WITH A GOOD LOOK,PO BOX 192,,PLEASANTON TX 78064-0192,ATASCOSA,8302009811,CS,N,-98.4646,28.97984
Full Service Establishment,649137,MIDLAND,STUDIO 14,2101 W WADLEY 32,,MIDLAND TX 79705,4322381597,02/28/2026,STUDIO 14,2101 W WADLEY AVE STE 14,,MIDLAND TX 79705-6436,MIDLAND,4322381597,CS,Y,-102.105106,32.023475
Full Service Establishment,649146,ANGELINA,PAT'S HAIR GLAMOURAMA,224 GREENRIDGE CR,,LUFKIN TX 75904,9364141268,05/04/2028,PAT'S HAIR GLAMOURAMA,224 GREENRIDGE CIR,,LUFKIN TX 75904,ANGELINA,9364141268,CS,Y,-94.753568,31.253375
Full Service Establishment,649154,TARRANT,1000 IMAGE CONSULTANTS,1000 N DAVIS SUITE A,,ARLINGTON TX 76012,8179394909,06/23/2027,1000 IMAGE CONSULTANTS,3328 PECAN HOLLOW CT,,GRAPEVINE TX 76051-7151,TARRANT,8179394909,CS,Y,-97.12392,32.748583
Full Service Establishment,649199,HALE,MARGIE'S BEAUTY SALON,706 W 5TH,,PLAINVIEW TX 79072,8062960631,04/26/2027,MARGIE'S BEAUTY SALON,706 W 5TH ST,,PLAINVIEW TX 79072-6234,HALE,8062960631,CS,Y,-101.711294,34.184521
Full Service Establishment,649208,AUSTIN,NEW CREATIONS,418 EAST LUHN SUITE B,,BELLVILLE TX 77418,9798659328,05/01/2028,NEW CREATIONS,418 E LUHN ST STE B,,BELLVILLE TX 77418-2318,AUSTIN,9798659328,CS,Y,-96.25427,29.94814
Full Service Establishment,649244,ANGELINA,AAA TEXAS TANGLERS NAIL/HAIR,303 E DENMAN AVE STE C,,LUFKIN TX 75901-4094,9366347600,03/31/2028,AAA TEXAS TANGLERS NAIL/HAIR,408 APRIL DR,,LUFKIN TX 75904-3251,ANGELINA,9366347600,CS,Y,-94.725887,31.33236
Full Service Establishment,649251,ANDREWS,EVA'S BEAUTY BOUTIQUE,107 NW AVENUE D,,ANDREWS TX 79714,4325247408,02/17/2028,EVA'S BEAUTY BOUTIQUE,107 NW AVENUE D,,ANDREWS TX 79714-5713,ANDREWS,4325247408,CS,Y,-102.54851,32.322382
Full Service Establishment,649276,JEFFERSON,DENISE BEAUTY SALON,4700 LEWIS DRIVE,,PORT ARTHUR TX 77642,4099834747,06/24/2027,DENISE BEAUTY SALON,4700 LEWIS DR,,PORT ARTHUR TX 77642-1611,JEFFERSON,4099834747,CS,Y,-93.9062,29.91372
Full Service Establishment,649277,KLEBERG,JOE'S BEAUTY SHOP,932 S 14TH,,KINGSVILLE TX 78363,3615929439,11/09/2026,JOE'S BEAUTY SHOP,932 S 14TH ST,,KINGSVILLE TX 78363-6420,KLEBERG,3615929439,CS,Y,-97.855658,27.50784
